"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address","Program","Stars_Par"
"Bethlehem","LVPG INTERNAL MEDICINE WEST BROAD",1,1,5,5,5,NA,NA,46494.3983,"325 West Broad Street","TRUE PERFORMANCE IND","Y"
"Bethlehem","LVPG INTERNAL MEDICINE MUHLENBERG",5,0.895,5,34,38,0,0,64939.0495,"2649 Schoenersville Road","TRUE PERFORMANCE IND","Y"
"Bethlehem","ST LUKES FAMILY PRACTICE",6,0.857,5,6,7,NA,NA,64939.0495,"2830 Easton Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","LEHIGH VALLEY FAMILY PRACTICE ASSOCIATES",17,0.6,3,3,5,NA,NA,64939.0495,"190 Brodhead Road","TRUE PERFORMANCE IND","Y"
"Bethlehem","EASTON MEDICAL GROUP",13,0.727,4,8,11,0,1,74018.1998,"3101 Emrick Boulevard","TRUE PERFORMANCE","Y"
"Bethlehem","MILLER HEIGHTS MEDICAL ASSOCIATES",14,0.714,4,5,7,NA,NA,74018.1998,"3833 Linden Street","TRUE PERFORMANCE IND","Y"
"Blairsville","LAH BLAIRSVILLE FAMILY MEDICINE",1,0.893,5,25,28,0,0,41477.3677,"56 Club Lane","TRUE PERFORMANCE PLUS COMM","Y"
"Blairsville","KLAIN, MATTHEW N MD PC",2,0.841,5,69,82,0,0,41477.3677,"25 Colony Boulevard","TRUE PERFORMANCE AHN","Y"
"Blanchard","PECHT, KARL R MD",1,1,5,3,3,NA,NA,46250,"104 Brickley Drive Route 150","","Y"
"Blandon","BERKS FAMILY PHYSICIANS PC",2,0.571,3,4,7,NA,NA,63599,"11 Ingot Drive","TRUE PERFORMANCE","Y"
"Blandon","JAMESON, TIMOTHY L DO",1,0.75,4,3,4,NA,NA,63599,"8500 Allentown Pike","","Y"
"Blawnox","CONSTANTINO, ANGELO MD",3,0.72,4,18,25,0,2,101351.9137,"121 Freeport Road","TRUE PERFORMANCE AHN","Y"
"Blawnox","RFP MORNINGSIDE UPMC",1,1,5,6,6,NA,NA,101351.9137,"121 Freeport Road","","Y"
"Blawnox","RFP RIDC UPMC",2,0.818,5,18,22,0,0,101351.9137,"121 Freeport Road","","Y"
"Bloomsburg","SUSQUEHANNA VALLEY MEDICAL SPECIALTIES PC",2,0.6,3,3,5,NA,NA,43837.0557,"6850 Lows Road","TRUE PERFORMANCE","Y"
"Bloomsburg","GMG BLOOMSBURG FAMILY PRACTICE",1,1,5,3,3,NA,NA,43837.0557,"2407 Reichart Rd","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Blossburg","NPCHS BLOSSBURG LAUREL HEALTH CENTER",1,0.667,4,2,3,NA,NA,44875.8188,"6 Riverside Plaza","TRUE PERFORMANCE","Y"
"Bluefield","EAST RIVER MEDICAL PLLC",1,0.25,1,1,4,NA,NA,30733.4733,"512 Cherry Street","","Y"
"Boiling Springs","BOILING SPRINGS FAMILY MEDICINE",1,1,5,11,11,0,0,75509.786,"210 Forge Road","TRUE PERFORMANCE","Y"
"Boyertown","BOYERTOWN MEDICAL ASSOCIATES",1,1,5,3,3,NA,NA,59680.0149,"23 North Walnut Street","TRUE PERFORMANCE","Y"
"Bradford","BRADFORD FAMILY MEDICINE INC",2,0.929,5,13,14,0,0,39327.9581,"14 North Third Street","TRUE PERFORMANCE IND","Y"
"Bradford","FOOTHILLS MEDICAL GROUP",4,0.708,4,17,24,0,2,39327.9581,"116 Interstate Parkway","TRUE PERFORMANCE","Y"
"Bradford","BRADFORD MEDICAL GROUP OF UPMC HAMOT",5,0.7,4,7,10,0,1,39327.9581,"24 West Washington Street","","Y"
"Bradford","BRADFORD REGIONAL MEDICAL SERVICES",3,0.731,4,19,26,0,2,39327.9581,"6 North Center Street","TRUE PERFORMANCE","Y"
"Bradford","GENERAL PHYSICIAN PC",1,1,5,3,3,NA,NA,39327.9581,"116 Interstate Parkway","","Y"
"Brentwood","LINDENBAUM PERRYMAN AND ASSOCS UPMC",1,0.796,5,43,54,0,0,48093.906,"3000 Brownsville Road","","Y"
"Bridgeport","MOUNTAIN STATE MEDICAL SPECIALTIES INC",1,0.25,1,1,4,NA,NA,60095.4136,"120 Medical Park Drive","TRUE PERFORMANCE","Y"
"Bridgeville","BEEREL MEDICAL LLC",1,1,5,8,8,NA,NA,55631.7796,"1370 Washington Pike","","Y"
"Bridgeville","PPCP CHARTIERS VALLEY",2,0.87,5,40,46,0,0,55631.7796,"1168 Washington Pike","TRUE PERFORMANCE PLUS COMM","Y"
"Broad Top","BROAD TOP AREA MEDICAL CENTER",1,0.8,5,8,10,0,0,39310.2014,"4133 Medical Center Drive","TRUE PERFORMANCE IND","Y"
"Brockway","DEVLIN, JAMES E., MD",1,0.8,5,4,5,NA,NA,40887.3847,"1100 Main Street","TRUE PERFORMANCE IND","Y"
"Brockway","PENN HIGHLANDS FAMILY MEDICINE SCOTT",1,0.8,5,4,5,NA,NA,40887.3847,"1200 Wood Street","TRUE PERFORMANCE","Y"
"Brodheadsville","ST LUKES BRODHEADSVILLE FAMILY PRACTICE",2,0.667,4,4,6,NA,NA,51964,"111 Route 715","TRUE PERFORMANCE PLUS COMM","Y"
"Brodheadsville","LVPG FAMILY MEDICINE WEST END",1,1,5,5,5,NA,NA,51964,"12 Kevin Lane","TRUE PERFORMANCE IND","Y"
"Brogue","WELLSPAN FAMILY MEDICINE CHANCEFORD",1,0.8,5,4,5,NA,NA,64692.9154,"10 Muddy Creek Forks Road","TRUE PERFORMANCE","Y"
"Brookfield","SRMG INTERNAL MEDICINE",1,1,5,4,4,NA,NA,39770.5191,"7264 Warren Sharon Road","TRUE PERFORMANCE PLUS COMM","Y"
"Brookville","PCA OF W PA PC",1,1,5,18,18,0,0,39899.2667,"477 Route 28","TRUE PERFORMANCE IND","Y"
"Brookville","SEMEYN FAMILY PRACTICE BK",4,0.9,5,9,10,0,0,39899.2667,"367 Route 28 North","TRUE PERFORMANCE","Y"
"Brookville","PENN HIGHLANDS FAMILY MEDICINE PRUSAKOWSKI",1,1,5,8,8,NA,NA,39899.2667,"90 Hospital Road","TRUE PERFORMANCE","Y"
"Brookville","PENN HIGHLANDS ALLEGHENY HEALTH CENTER RHC",1,1,5,12,12,0,0,39899.2667,"22 Industrial Park Road","TRUE PERFORMANCE","Y"
"Brownstown","WELLSPAN FAMILY MEDICINE CROSSROADS",1,0.667,4,8,12,0,2,56542,"4131 Oregon Pike","TRUE PERFORMANCE","Y"
"Brownsville","PRAKORB MEDICAL ASSOCIATES",2,0.5,2,5,10,2,3,34184.556,"129 Simpson Road","","Y"
"Brownsville","SINGH, MALKIT, MD",1,1,5,4,4,NA,NA,34184.556,"631D National Pike East","TRUE PERFORMANCE AHN","Y"
"Burgettstown","CORNERSTONE CARE COMMUNITY MEDICAL DENTAL PLAZA",1,0.813,5,13,16,0,0,49782.601,"1227 Smith Township State Road","TRUE PERFORMANCE PLUS COMM","Y"
"Burgettstown","WMC PHYSICIAN PRACTICES LLC",2,0.762,4,16,21,0,1,49782.601,"560 Steubenville Pike","TRUE PERFORMANCE","Y"
"Butler","BUTLER MEDICAL ASSOCIATES",3,0.919,5,113,123,0,0,41653.157,"1022B North Main Street","TRUE PERFORMANCE PLUS COMM","Y"
"Butler","PRASAD, MAHADEVAPPA M, MD",8,0.885,5,23,26,0,0,41653.157,"1651 North Main Street Ext","TRUE PERFORMANCE IND","Y"
"Butler","SETHI, SURENDRA K MD",6,0.895,5,17,19,0,0,41653.157,"230 South Washington Street","","Y"
"Butler","PRIMARY CARE ASSOCIATES OF BUTLER",5,0.901,5,145,161,0,0,41653.157,"480 East Jefferson Street","TRUE PERFORMANCE PLUS COMM","Y"
"Butler","ZAGGER FAMILY PRACTICE PC",12,0.778,4,14,18,0,1,41653.157,"1022 A North Main St","TRUE PERFORMANCE IND","Y"
"Butler","CHANNAPATI, THIPPESWAMY T MD",9,0.842,5,16,19,0,0,41653.157,"342 North Main Street","TRUE PERFORMANCE IND","Y"
"Butler","FAMILY MEDICINE OF BUTLER PC",4,0.909,5,20,22,0,0,41653.157,"1022 A North Main Street","TRUE PERFORMANCE IND","Y"
"Butler","FIORINA FAMILY PRACTICE LLC",13,0.733,4,11,15,0,1,41653.157,"109 Technology Drive","TRUE PERFORMANCE IND","Y"
"Butler","WAHL FAMILY PRACTICE PC",14,0.722,4,13,18,0,2,41653.157,"109 Technology Drive","TRUE PERFORMANCE IND","Y"
"Butler","DR FOZIA CHATTA AND ASSOCIATES PC",2,0.947,5,18,19,0,0,41653.157,"315 North Main Street","TRUE PERFORMANCE IND","Y"
"Butler","BHS NALLATHAMBI MEDICAL ASSOC PLLC",11,0.798,5,67,84,0,0,41653.157,"131 East Cunningham Street","TRUE PERFORMANCE PLUS COMM","Y"
"Butler","BHS EXTENDED CARE ASSOCIATES",7,0.889,5,8,9,NA,NA,41653.157,"One Hospital Way","","Y"
"Butler","BUTLER FAMILY PRACTICE",10,0.833,5,20,24,0,0,41653.157,"116 Woody Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Butler","BASH FAMILY PRACTICE PLLC",1,1,5,5,5,NA,NA,41653.157,"200 Renaissance Drive","TRUE PERFORMANCE IND","Y"
"Cabot","CONCORDIA PHYSICIAN PRACTICE",1,0.774,4,24,31,0,1,50675.5663,"112 Marwood Road","","Y"
"Cambridge Springs","CAMBRIDGE SPRINGS HEALTH CENTER",1,0.8,5,8,10,0,0,45640.8341,"118 Railroad Street","TRUE PERFORMANCE","Y"
"Camp Hill","SUSQUEHANNA INT MEDICINE ASSOC",3,0.773,4,17,22,0,1,55466.5249,"890 Poplar Church Road","TRUE PERFORMANCE","Y"
"Camp Hill","PINNACLEHEALTH INTERNAL MEDICINE CAMP HILL",1,0.92,5,23,25,0,0,55466.5249,"4400 Carlisle Pike","TRUE PERFORMANCE PLUS COMM","Y"
"Camp Hill","AZIZKHAN INTERNAL MEDICINE ASSOCIATES",8,0.684,4,26,38,0,5,55466.5249,"888 Poplar Church Road","TRUE PERFORMANCE PLUS COMM","Y"
"Camp Hill","MAGARGLE, R LYNN MD",9,0.667,4,4,6,NA,NA,55466.5249,"3335 Market Street","","Y"
"Camp Hill","PINNACLE HEALTH INTERNAL MEDICINE ASSOCIATES",4,0.75,4,6,8,NA,NA,55466.5249,"4400 Carlisle Pike","TRUE PERFORMANCE PLUS COMM","Y"
