"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address","Program","Stars_Par"
"Allentown","BOGNET MEDICAL ASSOCIATES PC",39,0.7,1,7,10,3,3,52682.3905,"1275 South Cedar Crest Boulevard","TRUE PERFORMANCE IND","Y"
"Allentown","HANOVER FAMILY MEDICAL GROUP",32,0.969,4,31,32,0,1,40801.9732,"1202 Hanover Avenue","TRUE PERFORMANCE","Y"
"Allentown","LVPG GERIATRICS MEDICINE",1,1,5,5,5,NA,NA,66485.4639,"17th and Chew Streets","TRUE PERFORMANCE IND","Y"
"Allentown","LVPG INTERNAL MEDICINE 3080 HAMILTON BOULEVARD",1,1,5,44,44,0,0,52682.3905,"3080 Hamilton Boulevard","TRUE PERFORMANCE IND","Y"
"Allentown","LVPG LEHIGH VALLEY FAMILY HEALTH CENTER",1,1,5,11,11,0,0,66485.4639,"1730 Chew Street","TRUE PERFORMANCE IND","Y"
"Allentown","CONNELLY FAMILY PRACTICE",1,1,5,20,20,0,0,66485.4639,"501 North 17th Street","TRUE PERFORMANCE PLUS COMM","Y"
"Allentown","FAMILY PRACTICE JAMES MARTIN MD PC",40,0.667,1,2,3,NA,NA,52682.3905,"1148 S Cedar Crest Boulevard","","Y"
"Allentown","LVPG FAMILY MEDICINE 3080 HAMILTON BOULEVARD",1,1,5,48,48,0,0,52682.3905,"3080 Hamilton Boulevard","TRUE PERFORMANCE IND","Y"
"Allentown","LVPG FAMILY MEDICINE SOUTHSIDE",1,1,5,14,14,0,0,52682.3905,"141 E Emaus Avenue","TRUE PERFORMANCE IND","Y"
"Allentown","TOTAL FAMILY HEALTHCARE",1,1,5,24,24,0,0,52682.3905,"3050 Hamilton Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Allentown","ALLENTOWN FAMILY PRACTICE",38,0.8,2,4,5,NA,NA,27520.1629,"450 Chew Street","TRUE PERFORMANCE","Y"
"Allentown","DAVID J SHINGLES DO PC",43,0.5,1,3,6,NA,NA,52682.3905,"1101 South Cedar Crest Boulevard","","Y"
"Allentown","VALLEY FAMILY CARE PC",35,0.889,3,8,9,NA,NA,80775.4288,"1150 Glenlivet Drive","","Y"
"Allentown","ST LUKES INTERNAL MEDICINE HAMILTON COURT",33,0.96,4,24,25,0,1,52682.3905,"3050 Hamilton Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Allentown","LVPG BARIATRIC MEDICINE 1243 CEDAR CREST",1,1,5,6,6,NA,NA,52682.3905,"1243 South Cedar Crest Boulevard","","Y"
"Allentown","LVPG INTERNAL MEDICINE 1230 CEDAR CREST",1,1,5,104,104,0,0,52682.3905,"1230 South Cedar Crest Boulevard","TRUE PERFORMANCE IND","Y"
"Allentown","OBEID, EDMOND MD",36,0.857,3,6,7,NA,NA,66485.4639,"1720 West Fairmont Street","","Y"
"Allentown","ST LUKES INTERNAL MEDICINE ALLENTOWN",1,1,5,10,10,0,0,66485.4639,"1901 Hamilton Street","TRUE PERFORMANCE PLUS COMM","Y"
"Allentown","MCGORRY AND MATTA FAMILY MEDICINE",1,1,5,48,48,0,0,52682.3905,"3050 Hamilton Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Allentown","JOHN F WOLF MD",1,1,5,13,13,0,0,52682.3905,"1255 South Cedar Crest Boulevard","TRUE PERFORMANCE IND","Y"
"Allentown","AMC MEDICAL ASSOCIATES",1,1,5,12,12,0,0,66485.4639,"401 North 17th Street","TRUE PERFORMANCE IND","Y"
"Allentown","THOMAS J CZAJKOWSKI MD",1,1,5,9,9,NA,NA,66485.4639,"3131 College Heights Boulevard","TRUE PERFORMANCE IND","Y"
"Allentown","LEHIGH VALLEY INTERNISTS",1,1,5,27,27,0,0,66485.4639,"798 Hausman Road","TRUE PERFORMANCE IND","Y"
"Allentown","ADULT MEDICINE AND GERIATRICS",1,1,5,15,15,0,0,66485.4639,"798 Hausman Road","TRUE PERFORMANCE IND","Y"
"Allentown","JOSEPH A HABIG II MD JACLYN M SPERRAZZA DO",1,1,5,9,9,NA,NA,66485.4639,"798 Hausman Road","TRUE PERFORMANCE IND","Y"
"Allentown","LEHIGH VALLEY PRIMARY CARE PHYSICIANS PRACTICE",1,1,5,3,3,NA,NA,37326,"17th and Chew Streets","TRUE PERFORMANCE IND","Y"
"Allentown","LVPG FAMILY MEDICINE 1251 CEDAR CREST",1,1,5,37,37,0,0,37326,"1251 South Cedar Crest Boulevard","TRUE PERFORMANCE IND","Y"
"Allentown","ST LUKES WALBERT AVENUE MEDICAL CENTER",1,1,5,20,20,0,0,66485.4639,"2428 Walbert Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Allentown","LVPG FAMILY AND INTERNAL MEDICINE 3080 HAMILTON BOULEVARD",1,1,5,18,18,0,0,52682.3905,"3080 Hamilton Boulevard","TRUE PERFORMANCE IND","Y"
"Allentown","SH CHEW ST PRIMARY CARE",1,1,5,3,3,NA,NA,27520.1629,"451 W Chew Street","TRUE PERFORMANCE","Y"
"Allentown","SH PRIMARY CARE WALBERT",1,1,5,8,8,NA,NA,66485.4639,"3420 Walbert Avenue","TRUE PERFORMANCE","Y"
"Allentown","LVPG FAMILY AND INTERNAL MEDICINE CENTER VALLEY",1,1,5,20,20,0,0,52682.3905,"1255 South Cedar Crest Boulevard","TRUE PERFORMANCE IND","Y"
"Allentown","LVPG FAMILY MEDICINE CETRONIA",1,1,5,36,36,0,0,66485.4639,"250 Cetronia Road","TRUE PERFORMANCE IND","Y"
"Allentown","ST LUKES EMAUS AVENUE FAMILY PRACTICE",34,0.938,3,15,16,1,1,52682.3905,"1101 West Emaus Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Allentown","LVPG ORTHOPEDICS AND SPORTS MEDICINE",1,1,5,3,3,NA,NA,52682.3905,"1250 South Cedar Crest Boulevard","","Y"
"Allentown","LVPG INTERNAL MEDICINE 1255 CEDAR CREST",1,1,5,15,15,0,0,52682.3905,"1255 South Cedar Crest Boulevard","TRUE PERFORMANCE IND","Y"
"Allentown","COORDINATED HEALTH FAMILY PRACTICE",1,1,5,24,24,0,0,66485.4639,"1503 North Cedar Crest Boulevard","TRUE PERFORMANCE","Y"
"Allentown","COORDINATED HEALTH INTERNAL MEDICINE",44,0.444,1,4,9,NA,NA,66485.4639,"1503 North Cedar Crest Boulevard","TRUE PERFORMANCE","Y"
"Allison Park","LAMPERSKI INTERNAL MEDICINE  LLC",1,1,5,65,65,0,0,72550.5748,"4068 Mount Royal Boulevard","TRUE PERFORMANCE IND","Y"
"Altoona","UPMC ALTOONA BLAIR MEDICAL ASSOC SPECIALTY",1,1,5,7,7,NA,NA,40860.9792,"1414 Ninth Avenue","","Y"
"Altoona","SANKARAN, MANICKAM, MD",1,1,5,14,14,0,0,40860.9792,"901 Valley View Blvd.","","Y"
"Altoona","UPMC ALTOONA REGIONAL HEALTH SERVICES INC",5,0.996,5,721,724,0,0,40860.9792,"1414 Ninth Avenue","","Y"
"Altoona","ALTOONA FAMILY PHYSICIANS",6,0.963,4,26,27,0,1,40571.0686,"501 Howard Avenue","","Y"
"Altoona","DOWLUT, MOHAMMAD N MD",8,0.9,3,9,10,1,1,40860.9792,"215 Union Avenue","","Y"
"Altoona","PINECROFT MEDICAL CENTER",1,1,5,36,36,0,0,40860.9792,"417 Sabbath Rest Road","TRUE PERFORMANCE","Y"
"Altoona","BLAIR NEPHROLOGY ASSOC INC",1,1,5,6,6,NA,NA,40571.0686,"312 Chestnut Avenue","","Y"
"Altoona","K SIRIPALA MD AND ASSOCIATES INC",9,0.875,3,14,16,2,2,40571.0686,"312 Chestnut Avenue","","Y"
"Altoona","DOCTORS WALK IN CARE INC",11,0.84,3,21,25,3,4,40571.0686,"222 Chestnut Avenue","","Y"
"Altoona","RIFKAH, ELIAS MD",13,0.792,2,19,24,4,5,40571.0686,"120 Chestnut Avenue","","Y"
"Altoona","REINHARDT FAMILY PRACTICE",7,0.953,4,101,106,0,3,40571.0686,"1701 12th Avenue","TRUE PERFORMANCE IND","Y"
"Altoona","TRIDENT USA MOBILE CLINICAL SERVICES LLC",9,0.875,3,7,8,NA,NA,40571.0686,"1020 Green Avenue","","Y"
"Altoona","NEW ERA PHYSICIAN SERVICES LLC",12,0.833,3,5,6,NA,NA,40860.9792,"2525 Ninth Avenue","","Y"
"Ambridge","HVMG INTERNAL MEDICINE ASSOCIATES",1,0.987,5,312,316,0,0,39157.7213,"1155 Merchant Street","TRUE PERFORMANCE PLUS COMM","Y"
"Andover","PHN ANDOVER",1,1,5,6,6,NA,NA,40520.7866,"5594 State Route 7","","Y"
"Annville","PINNACLEHEALTH ANNVILLE FAMILY MEDICINE",1,0.996,5,237,238,0,0,58347.9183,"1251 East Main Street","TRUE PERFORMANCE PLUS COMM","Y"
"Ansted","SUMMERSVILLE OUTPATIENT CENTER",1,1,5,4,4,NA,NA,31769,"52 Florence Street","TRUE PERFORMANCE","Y"
"Apalachin","APALACHIN FAMILY CARE",1,0.667,1,2,3,NA,NA,68091.6185,"6889 Route 434","","Y"
"Apollo","KISKI VALLEY COMMUNITY MEDC PC",1,0.992,5,128,129,0,0,48339.6172,"310 South Second Street","TRUE PERFORMANCE IND","Y"
"Arendtsville","MARTIN, H FREDERICK MD",1,1,5,25,25,0,0,78942,"56 South High Street","TRUE PERFORMANCE","Y"
"Ashland","NAKKOUL, ANWAR MD PC",2,0.75,2,6,8,NA,NA,41098.0426,"1023 Centre Street","","Y"
"Ashland","ST LUKES ASHLAND FAMILY PRACTICE",1,1,5,21,21,0,0,41098.0426,"530 Centre Street","TRUE PERFORMANCE PLUS COMM","Y"
"Ashland","KINGS DAUGHTERS MEDICAL CENTER",3,0.5,1,2,4,NA,NA,36312.1096,"2201 Lexington Avenue","","Y"
"Aspers","WELLSPAN FAMILY MEDICINE ASPERS",1,1,5,62,62,0,0,52562.1,"2060 Carlisle Road","TRUE PERFORMANCE","Y"
"Aspinwall","PRIME CARE MEDICAL ASSOCIATES UPMC",1,0.981,5,102,104,0,0,73584.7475,"241-251 Freeport Road","","Y"
"Athens","GUTHRIE MEDICAL GROUP PC/ATHENS",1,1,5,25,25,0,0,36198.6764,"412 South Main Street","TRUE PERFORMANCE","Y"
"Atlasburg","ALEXANDER, DAN GEORGE MD",1,1,5,17,17,0,0,44028,"1569 Smith Township State Road","TRUE PERFORMANCE PLUS COMM","Y"
"Avella","AVELLA FAMILY PRACTICE LLC",1,0.5,1,5,10,5,5,52105.1292,"9 Campbell Street","TRUE PERFORMANCE PLUS COMM","Y"
"Avis","GEISINGER JERSEY SHORE MEDICAL ASSOCIATES AVIS",1,0.75,2,27,36,7,9,42798,"104 East Central Avenue","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Avoca","JAMES J KOSIK DO PC",1,1,5,6,6,NA,NA,46626.1314,"824 McAlpine Street","TRUE PERFORMANCE","Y"
"Avonmore","MUTHAPPAN, PALANIAPPAN, MD",1,0.915,3,43,47,2,4,44448.5351,"527 Westmoreland Avenue","","Y"
"Baden","HVMG BADEN AREA HEALTHCARE SERVICES",1,1,5,129,129,0,0,63009.2585,"210 Ohio River Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Bangor","MULTICARE PLUS",1,1,5,3,3,NA,NA,57029.4254,"225 Erdman Avenue","TRUE PERFORMANCE","Y"
"Bangor","NORTHAMPTON INTERNAL MEDICINE AT BANGOR",1,1,5,11,11,0,0,57029.4254,"125 South First Street","TRUE PERFORMANCE","Y"
"Barnesville","BARNESVILLE FAMILY HEALTH CENTER",1,0.333,1,1,3,NA,NA,39339.6083,"101 East Main Street","","Y"
"Barto","POTTSTOWN MEDICAL SPECIALISTS BALLY",1,1,5,21,21,0,0,68534.4091,"1315 Route 100","TRUE PERFORMANCE","Y"
"Bath","GUERRA, REYNALDO C, MD",1,1,5,7,7,NA,NA,62496.6811,"108 East Northampton Street","","Y"
"Bath","LVPG FAMILY MEDICINE BATH",1,1,5,7,7,NA,NA,62496.6811,"6649 Chrisphalt Drive","TRUE PERFORMANCE IND","Y"
"Bath","ST LUKES INTERNAL MEDICINE BATH",1,1,5,12,12,0,0,62496.6811,"2445 Plaza Court","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver","HVMG VALLEY INTERNAL MEDICINE",4,0.994,5,331,333,0,0,54197.327,"500 Sharon Road","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver","INTERNAL MEDICINE AND ENDOCRINOLOGY",1,1,5,51,51,0,0,54197.327,"701 Sharon Road","TRUE PERFORMANCE IND","Y"
"Beaver","HVMG BEAVER INTERNAL MEDICINE BEAVER",5,0.991,5,220,222,0,0,54197.327,"1000 Dutch Ridge Rd.","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver","RAY, ANNMARIE MD",1,1,5,10,10,0,0,54197.327,"274 Third Street","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver","HOLDREN, JEAN A., DO",6,0.857,3,6,7,NA,NA,54197.327,"701 Sharon Road","","Y"
"Beaver","HVMG ASSOCIATES OF INTERNAL MEDICINE",1,1,5,203,203,0,0,54197.327,"1211 Third Street","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver Falls","HVMG BEAVER INTERNAL MEDICINE BEAVER FALLS",1,1,5,246,246,0,0,44790.9274,"1307 Sixth Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver Falls","HVMG TRINITY",5,0.996,5,222,223,0,0,44790.9274,"2580 Constitution Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver Falls","HERITAGE VALLEY FP- GUFFEY",1,1,5,79,79,0,0,44790.9274,"2580 Constution Blvd","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver Falls","HERITAGE VALLEY FAMILY HEALTH CENTER",1,1,5,39,39,0,0,44790.9274,"1125 7th Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver Falls","HERITAGE VALLEY FAMILY PRACTICE GRIECO",1,1,5,62,62,0,0,44790.9274,"2620 Constitution Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Beckley","HASAN MEDICAL INC",1,0.333,1,1,3,NA,NA,35593.2341,"224 Professional Park","","Y"
"Bedford","UPMC BEDFORD INTERNAL MEDICINE",1,0.977,4,42,43,0,1,37904.4741,"118 South Anderson Street","","Y"
"Bellaire","BELMONT COMMUNITY HOSPITAL INC",1,1,5,3,3,NA,NA,33680.0351,"4697 Harrison Street","","Y"
"Belle Vernon","PEPPER FAMILY MEDICINE",1,1,5,41,41,0,0,34703.0682,"728 Broad Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Belle Vernon","TRI COUNTY MEDICAL PRACTICE LLC",1,1,5,78,78,0,0,34703.0682,"515 Broad Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Belle Vernon","PRIME MEDICAL GROUP PCG1-CHAUHAN ASSOCS",1,1,5,318,318,0,0,34703.0682,"1533 Broad Avenue","TRUE PERFORMANCE AHN","Y"
"Belle Vernon","MON VALE PRIMARY CARE PRACTICES INC",1,1,5,206,206,0,0,34703.0682,"800 Plaza Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Bellefonte","BELLEFONTE MEDICAL CLINIC PC",2,0.974,4,76,78,0,1,45299.856,"527 Willowbank Street","TRUE PERFORMANCE","Y"
"Bellefonte","GMG BELLEFONTE FAMILY PRACTICE",1,0.983,5,57,58,0,0,45299.856,"819 East Bishop Street","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Bellevue","HUSSAINI MEDICAL ASSOCIATES",1,0.968,4,61,63,0,1,45961.4011,"340 Lincoln Avenue","TRUE PERFORMANCE AHN","Y"
"Bentleyville","SOUTHWEST MEDICAL CENTER",1,1,5,164,164,0,0,37552.2931,"119 Wilson Road","TRUE PERFORMANCE PLUS COMM","Y"
"Berwick","GIUGLIANO, FRANK J MD",4,0.5,1,4,8,NA,NA,38172.5427,"523 Fowler Avenue","","Y"
"Berwick","ALLEY MEDICAL CENTER",5,0,1,0,3,NA,NA,38172.5427,"301 West Third Street","","Y"
"Berwick","INTERNAL MEDC OF BERWICK PC INC",1,1,5,7,7,NA,NA,38172.5427,"751 East 16th Street","","Y"
"Berwick","SNYDER, CHRISTOPHER DO",3,0.75,2,3,4,NA,NA,38172.5427,"1016 West Front Street","","Y"
"Berwick","GMG BERWICK FAMILY PRACTICE",1,1,5,4,4,NA,NA,38172.5427,"2200 West Front St","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Bethel Park","ZELONIS,  LAWRENCE J, DO",5,0.943,4,33,35,0,2,64384.8337,"2403 South Park Road","","Y"
"Bethel Park","YEASTED, GEORGE A MD",6,0.682,1,15,22,6,7,64384.8337,"2000 Oxford Drive","","Y"
"Bethel Park","SOUTH HILLS FAMILY MEDICINE LLC",3,0.991,5,451,455,0,0,64384.8337,"1000 Higbee Drive","TRUE PERFORMANCE AHN","Y"
"Bethel Park","PPCP BOBBY AND KOTAR",4,0.984,5,62,63,0,0,64384.8337,"2000 Oxford Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Bethel Park","MT LEBANON INTERNAL MEDICINE DIVISION",2,0.993,5,416,419,0,0,64384.8337,"2000 Oxford Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Bethel Park","ST CLAIR FAMILY PRACTICE ASSOCIATES",1,1,5,4,4,NA,NA,64384.8337,"2000 Oxford Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Bethel Park","ZELONIS, THOMAS G DO",7,0.526,1,10,19,8,9,64384.8337,"990 Higbee Drive","TRUE PERFORMANCE AHN","Y"
"Bethlehem","BACAK III, JOSEPH F MD",20,0.96,4,24,25,0,1,44996.7101,"701 Ostrum Street","","Y"
"Bethlehem","WILLIAM J GOULD DO PC",26,0.333,1,4,12,8,8,64939.0495,"3445 High Point Boulevard","","Y"
"Bethlehem","MEDICAL ASSOCIATES OF BETHLEHEM",1,1,5,66,66,0,0,74018.1998,"4311 Easton Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","SOUTH MOUNTAIN FAMILY PRACTICE",19,0.971,4,33,34,0,1,44996.7101,"1545 Broadway","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","DORVILLE MD AND KUNDU MD ASSOC",1,1,5,35,35,0,0,64939.0495,"5325 Northgate Drive","TRUE PERFORMANCE","Y"
"Bethlehem","LVPG FAMILY MEDICINE EASTON AVENUE",1,1,5,24,24,0,0,64939.0495,"3024 Easton Avenue","TRUE PERFORMANCE IND","Y"
"Bethlehem","SOUTH BETHLEHEM FAMILY PRACTICE",1,1,5,5,5,NA,NA,44996.7101,"306 South New Street","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","PERSIN, MAUREEN C DO PC",24,0.667,1,4,6,NA,NA,46494.3983,"217 West Broad Street","TRUE PERFORMANCE IND","Y"
"Bethlehem","YEVELSON INTERNAL MEDICINE PC",22,0.778,2,7,9,NA,NA,46494.3983,"1330 Center Street","","Y"
"Bethlehem","ST LUKES CARE NOW BETHLEHEM",24,0.667,1,2,3,NA,NA,64939.0495,"153 Brodhead Road","","Y"
"Bethlehem","CANLAS, JOLLY B MD",1,1,5,6,6,NA,NA,64939.0495,"3897 Adler Place","TRUE PERFORMANCE IND","Y"
"Bethlehem","LVPG FAMILY AND INTERNAL MEDICINE BETHLEHEM TOWNSHIP",1,1,5,47,47,0,0,74018.1998,"2101 Emrick Boulevard","TRUE PERFORMANCE IND","Y"
"Bethlehem","WILLIAM PENN FAMILY PRACTICE",1,1,5,28,28,0,0,74018.1998,"4379 Easton Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","THE ROCK WELLNESS CENTER PC",21,0.833,3,5,6,NA,NA,74018.1998,"2591 Baglyos Circle","TRUE PERFORMANCE","Y"
"Bethlehem","JONATHAN MUNVES MD",1,1,5,6,6,NA,NA,64939.0495,"2597 Schoenersville Road","TRUE PERFORMANCE IND","Y"
"Bethlehem","RONALD R JULIA MD",1,1,5,10,10,0,0,74018.1998,"3201 Highfield Drive","TRUE PERFORMANCE IND","Y"
"Bethlehem","W TIMOTHY SCHARLE MD INTERNAL MEDICINE",1,1,5,11,11,0,0,46494.3983,"800 Eaton Ave","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","ST LUKES BETHLEHEM INTERNAL MEDICINE",1,1,5,32,32,0,0,46494.3983,"800 Eaton Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","ERIKA LAHAV MD",1,1,5,9,9,NA,NA,64939.0495,"2045 Westgate Drive","TRUE PERFORMANCE IND","Y"
"Bethlehem","LVPG INTERNAL MEDICINE WEST BROAD",1,1,5,14,14,0,0,46494.3983,"325 West Broad Street","TRUE PERFORMANCE IND","Y"
"Bethlehem","LVPG INTERNAL MEDICINE MUHLENBERG",1,1,5,117,117,0,0,64939.0495,"2649 Schoenersville Road","TRUE PERFORMANCE IND","Y"
"Bethlehem","ST LUKES SOUTHSIDE MEDICAL CENTER",23,0.75,2,3,4,NA,NA,44996.7101,"511 East 3rd Street","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","ST LUKES FAMILY PRACTICE",1,1,5,17,17,0,0,64939.0495,"2830 Easton Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","LEHIGH VALLEY FAMILY PRACTICE ASSOCIATES",1,1,5,37,37,0,0,64939.0495,"190 Brodhead Road","TRUE PERFORMANCE IND","Y"
"Bethlehem","EASTON MEDICAL GROUP",1,1,5,35,35,0,0,74018.1998,"3101 Emrick Boulevard","TRUE PERFORMANCE","Y"
"Bethlehem","MILLER HEIGHTS MEDICAL ASSOCIATES",1,1,5,35,35,0,0,74018.1998,"3833 Linden Street","TRUE PERFORMANCE IND","Y"
"Blairsville","LAH BLAIRSVILLE FAMILY MEDICINE",1,1,5,70,70,0,0,41477.3677,"56 Club Lane","TRUE PERFORMANCE PLUS COMM","Y"
"Blairsville","KLAIN, MATTHEW N MD PC",2,0.995,5,201,202,0,0,41477.3677,"25 Colony Boulevard","TRUE PERFORMANCE AHN","Y"
"Blanchard","PECHT, KARL R MD",1,1,5,7,7,NA,NA,46250,"104 Brickley Drive Route 150","","Y"
"Blandon","BERKS FAMILY PHYSICIANS PC",1,1,5,12,12,0,0,63599,"11 Ingot Drive","TRUE PERFORMANCE","Y"
"Blandon","JAMESON, TIMOTHY L DO",3,0.111,1,1,9,NA,NA,63599,"8500 Allentown Pike","","Y"
"Blandon","LVPG FAMILY MEDICINE BLANDON",1,1,5,15,15,0,0,63599,"850 Golden Drive","TRUE PERFORMANCE IND","Y"
"Blawnox","CONSTANTINO, ANGELO MD",3,0.731,2,38,52,11,13,101351.9137,"121 Freeport Road","TRUE PERFORMANCE AHN","Y"
"Blawnox","RFP MORNINGSIDE UPMC",2,0.952,4,20,21,0,1,101351.9137,"121 Freeport Road","","Y"
"Blawnox","RFP RIDC UPMC",1,1,5,47,47,0,0,101351.9137,"121 Freeport Road","","Y"
"Bloomsburg","SUSQUEHANNA VALLEY MEDICAL SPECIALTIES PC",1,1,5,20,20,0,0,43837.0557,"6850 Lows Road","TRUE PERFORMANCE","Y"
"Bloomsburg","GMG BLOOMSBURG FAMILY PRACTICE",1,1,5,3,3,NA,NA,43837.0557,"2407 Reichart Rd","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Blossburg","NPCHS BLOSSBURG LAUREL HEALTH CENTER",1,0.167,1,1,6,NA,NA,44875.8188,"6 Riverside Plaza","TRUE PERFORMANCE","Y"
"Bluefield","EAST RIVER MEDICAL PLLC",1,0.5,1,3,6,NA,NA,30733.4733,"512 Cherry Street","","Y"
"Boiling Springs","BOILING SPRINGS FAMILY MEDICINE",1,1,5,37,37,0,0,75509.786,"210 Forge Road","TRUE PERFORMANCE","Y"
"Boyertown","BOYERTOWN MEDICAL ASSOCIATES",1,1,5,4,4,NA,NA,59680.0149,"23 North Walnut Street","TRUE PERFORMANCE","Y"
"Bradford","ROUMANI, FAYEZ A MD",6,0.667,1,2,3,NA,NA,39327.9581,"195 Pleasant Street","","Y"
"Bradford","BRADFORD FAMILY MEDICINE INC",1,1,5,37,37,0,0,39327.9581,"14 North Third Street","TRUE PERFORMANCE IND","Y"
"Bradford","FOOTHILLS MEDICAL GROUP",1,1,5,63,63,0,0,39327.9581,"116 Interstate Parkway","TRUE PERFORMANCE","Y"
"Bradford","BRADFORD MEDICAL GROUP OF UPMC HAMOT",1,1,5,24,24,0,0,39327.9581,"24 West Washington Street","","Y"
"Bradford","BRADFORD REGIONAL MEDICAL SERVICES",1,1,5,85,85,0,0,39327.9581,"6 North Center Street","TRUE PERFORMANCE","Y"
"Bradford","GENERAL PHYSICIAN PC",1,1,5,5,5,NA,NA,39327.9581,"116 Interstate Parkway","","Y"
"Brentwood","LINDENBAUM PERRYMAN AND ASSOCS UPMC",1,1,5,115,115,0,0,48093.906,"3000 Brownsville Road","","Y"
"Bridgeport","ASSOCIATED SPECIALISTS INC",1,1,5,5,5,NA,NA,60095.4136,"527 Medical Park Drive","","Y"
