"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address","Program","Stars_Par"
"Apalachin","APALACHIN FAMILY CARE",1,0,5,0,2,NA,NA,68091.6185,"6889 Route 434","","Y"
"Apollo","KISKI VALLEY COMMUNITY MEDC PC",1,1.24,1,6,32,3,5,48339.6172,"310 South Second Street","TRUE PERFORMANCE IND","Y"
"Arendtsville","MARTIN, H FREDERICK MD",1,0.47,4,1,14,0,1,78942,"56 South High Street","TRUE PERFORMANCE","Y"
"Ashland","WEBER, JOSEPH A MD",1,2.47,1,2,3,NA,NA,41098.0426,"604 Centre Street","","Y"
"Ashland","ST LUKES ASHLAND FAMILY PRACTICE",2,0,5,0,6,NA,NA,41098.0426,"530 Centre Street","TRUE PERFORMANCE PLUS COMM","Y"
"Ashland","KINGS DAUGHTERS MEDICAL CENTER",2,0,5,0,2,NA,NA,36312.1096,"2201 Lexington Avenue","","Y"
"Aspers","WELLSPAN FAMILY MEDICINE ASPERS",1,1.19,1,4,20,2,3,52562.1,"2060 Carlisle Road","TRUE PERFORMANCE","Y"
"Aspinwall","PRIME CARE MEDICAL ASSOCIATES UPMC",1,0.31,5,3,60,0,0,73584.7475,"241-251 Freeport Road","","Y"
"Aston","SCHWEIZER, ROBERT A MD",1,1.37,1,1,3,NA,NA,75310.5983,"3150 Concord Rd","","Y"
"Athens","GUTHRIE MEDICAL GROUP PC/ATHENS",1,1.98,1,1,5,NA,NA,36198.6764,"412 South Main Street","TRUE PERFORMANCE","Y"
"Atlasburg","ALEXANDER, DAN GEORGE MD",1,1.41,1,1,5,NA,NA,44028,"1569 Smith Township State Road","TRUE PERFORMANCE PLUS COMM","Y"
"Avella","AVELLA FAMILY PRACTICE LLC",1,0.53,4,1,13,0,1,52105.1292,"9 Campbell Street","TRUE PERFORMANCE PLUS COMM","Y"
"Avis","GEISINGER JERSEY SHORE MEDICAL ASSOCIATES AVIS",1,0,5,0,5,NA,NA,42798,"104 East Central Avenue","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Avoca","JAMES J KOSIK DO PC",1,0,5,0,4,NA,NA,46626.1314,"824 McAlpine Street","TRUE PERFORMANCE","Y"
"Avonmore","MUTHAPPAN, PALANIAPPAN, MD",1,1.15,1,15,86,7,10,44448.5351,"527 Westmoreland Avenue","","Y"
"Baden","HVMG BADEN AREA HEALTHCARE SERVICES",1,0.67,3,5,58,1,2,63009.2585,"210 Ohio River Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Bangor","NORTHAMPTON INTERNAL MEDICINE AT BANGOR",1,0,5,0,6,NA,NA,57029.4254,"125 South First Street","TRUE PERFORMANCE","Y"
"Barto","POTTSTOWN MEDICAL SPECIALISTS BALLY",1,0,5,0,2,NA,NA,68534.4091,"1315 Route 100","TRUE PERFORMANCE","Y"
"Bath","ST LUKES INTERNAL MEDICINE BATH",1,0,5,0,2,NA,NA,62496.6811,"2445 Plaza Court","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver","HVMG VALLEY INTERNAL MEDICINE",3,0.72,3,27,253,3,12,54197.327,"500 Sharon Road","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver","INTERNAL MEDICINE AND ENDOCRINOLOGY",6,0.55,4,3,27,0,1,54197.327,"701 Sharon Road","TRUE PERFORMANCE IND","Y"
"Beaver","HVMG BEAVER INTERNAL MEDICINE BEAVER",5,0.59,4,11,141,0,4,54197.327,"1000 Dutch Ridge Rd.","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver","RAY, ANNMARIE MD",1,2.64,1,1,3,NA,NA,54197.327,"274 Third Street","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver","HOLDREN, JEAN A., DO",2,0.76,3,1,6,NA,NA,54197.327,"701 Sharon Road","","Y"
"Beaver","HVMG ASSOCIATES OF INTERNAL MEDICINE",4,0.69,3,10,104,1,5,54197.327,"1211 Third Street","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver Falls","HVMG BEAVER INTERNAL MEDICINE BEAVER FALLS",2,0.68,3,14,138,1,6,44790.9274,"1307 Sixth Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver Falls","HVMG TRINITY",3,0.53,4,9,112,0,3,44790.9274,"2580 Constitution Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver Falls","HERITAGE VALLEY FP- GUFFEY",4,0.52,4,3,36,0,1,44790.9274,"2580 Constution Blvd","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver Falls","HERITAGE VALLEY FAMILY HEALTH CENTER",1,1.35,1,5,22,3,4,44790.9274,"1125 7th Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Beaver Falls","HERITAGE VALLEY FAMILY PRACTICE GRIECO",5,0.32,5,1,26,0,0,44790.9274,"2620 Constitution Boulevard","TRUE PERFORMANCE PLUS COMM","Y"
"Beckley","CHARLES E PORTERFIELD DO",3,0,5,0,3,NA,NA,35593.2341,"3771 Robert C Byrd Drive","","Y"
"Beckley","BECKLEY PHYSICIANS GROUP PLLC",2,2.86,1,1,4,NA,NA,35593.2341,"179 Woodland Drive","","Y"
"Beckley","ACCESS HEALTH",3,0,5,0,2,NA,NA,35593.2341,"252 Rural Acres Drive","TRUE PERFORMANCE","Y"
"Beckley","MY VEIN CARE INC",1,4.81,1,1,2,NA,NA,35593.2341,"111 Morningstar Lane","","Y"
"Bedford","UPMC BEDFORD INTERNAL MEDICINE",1,0.37,5,2,37,0,0,37904.4741,"118 South Anderson Street","","Y"
"Bellaire","CHARLES J BRADAC JR DO INC",1,0,5,0,2,NA,NA,33680.0351,"3000 Guernsey Street","","Y"
"Bellaire","BELMONT COMMUNITY HOSPITAL INC",1,0,5,0,4,NA,NA,33680.0351,"4697 Harrison Street","","Y"
"Belle Vernon","PEPPER FAMILY MEDICINE",4,0.4,5,1,18,0,0,34703.0682,"728 Broad Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Belle Vernon","TRI COUNTY MEDICAL PRACTICE LLC",1,1.13,1,9,49,4,6,34703.0682,"515 Broad Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Belle Vernon","PRIME MEDICAL GROUP PCG1-CHAUHAN ASSOCS",3,0.6,4,17,166,0,6,34703.0682,"1533 Broad Avenue","TRUE PERFORMANCE AHN","Y"
"Belle Vernon","MON VALE PRIMARY CARE PRACTICES INC",2,0.81,3,12,101,3,6,34703.0682,"800 Plaza Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Bellefonte","BELLEFONTE MEDICAL CLINIC PC",1,0.61,4,4,32,0,2,45299.856,"527 Willowbank Street","TRUE PERFORMANCE","Y"
"Bellefonte","GMG BELLEFONTE FAMILY PRACTICE",2,0.5,4,2,25,0,1,45299.856,"819 East Bishop Street","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Bellevue","HUSSAINI MEDICAL ASSOCIATES",1,0.16,5,1,31,0,0,45961.4011,"340 Lincoln Avenue","TRUE PERFORMANCE AHN","Y"
"Belmont","BELMONT PROFESSIONAL ASSOCIATES INC",1,0,5,0,2,NA,NA,40176.4451,"66840 Belmont Morristown Road","","Y"
"Bentleyville","SOUTHWEST MEDICAL CENTER",1,0.37,5,3,63,0,0,37552.2931,"119 Wilson Road","TRUE PERFORMANCE PLUS COMM","Y"
"Berwick","GIUGLIANO, FRANK J MD",1,0,5,0,3,NA,NA,38172.5427,"523 Fowler Avenue","","Y"
"Berwick","GMG BERWICK FAMILY PRACTICE",1,0,5,0,2,NA,NA,38172.5427,"2200 West Front St","TRUE PERFORMANCE CUSTOM CONTRACT","Y"
"Bethel Park","ZELONIS,  LAWRENCE J, DO",4,0.5,4,1,14,0,1,64384.8337,"2403 South Park Road","","Y"
"Bethel Park","YEASTED, GEORGE A MD",5,0,5,0,6,NA,NA,64384.8337,"2000 Oxford Drive","","Y"
"Bethel Park","SOUTH HILLS FAMILY MEDICINE LLC",2,0.8,3,20,179,4,10,64384.8337,"1000 Higbee Drive","TRUE PERFORMANCE AHN","Y"
"Bethel Park","PPCP BOBBY AND KOTAR",2,0.8,3,3,25,1,2,64384.8337,"2000 Oxford Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Bethel Park","MT LEBANON INTERNAL MEDICINE DIVISION",1,0.9,2,25,202,7,14,64384.8337,"2000 Oxford Drive","TRUE PERFORMANCE PLUS COMM","Y"
"Bethel Park","ZELONIS, THOMAS G DO",5,0,5,0,3,NA,NA,64384.8337,"990 Higbee Drive","TRUE PERFORMANCE AHN","Y"
"Bethlehem","BACAK III, JOSEPH F MD",13,0.55,4,1,11,0,1,44996.7101,"701 Ostrum Street","","Y"
"Bethlehem","WILLIAM J GOULD DO PC",17,0,5,0,6,NA,NA,64939.0495,"3445 High Point Boulevard","","Y"
"Bethlehem","MEDICAL ASSOCIATES OF BETHLEHEM",10,0.96,2,7,40,3,5,74018.1998,"4311 Easton Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","SOUTH MOUNTAIN FAMILY PRACTICE",12,0.7,3,2,15,1,1,44996.7101,"1545 Broadway","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","DORVILLE MD AND KUNDU MD ASSOC",15,0.46,4,1,12,0,1,64939.0495,"5325 Northgate Drive","TRUE PERFORMANCE","Y"
"Bethlehem","LVPG FAMILY MEDICINE EASTON AVENUE",5,1.36,1,1,4,NA,NA,64939.0495,"3024 Easton Avenue","TRUE PERFORMANCE IND","Y"
"Bethlehem","SOUTH BETHLEHEM FAMILY PRACTICE",17,0,5,0,2,NA,NA,44996.7101,"306 South New Street","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","PERSIN, MAUREEN C DO PC",17,0,5,0,2,NA,NA,46494.3983,"217 West Broad Street","TRUE PERFORMANCE IND","Y"
"Bethlehem","YEVELSON INTERNAL MEDICINE PC",17,0,5,0,2,NA,NA,46494.3983,"1330 Center Street","","Y"
"Bethlehem","CANLAS, JOLLY B MD",2,3.11,1,1,2,NA,NA,64939.0495,"3897 Adler Place","TRUE PERFORMANCE IND","Y"
"Bethlehem","LVPG FAMILY AND INTERNAL MEDICINE BETHLEHEM TOWNSHIP",6,1.21,1,9,34,5,6,74018.1998,"2101 Emrick Boulevard","TRUE PERFORMANCE IND","Y"
"Bethlehem","WILLIAM PENN FAMILY PRACTICE",3,1.61,1,3,9,NA,NA,74018.1998,"4379 Easton Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","THE ROCK WELLNESS CENTER PC",17,0,5,0,2,NA,NA,74018.1998,"2591 Baglyos Circle","TRUE PERFORMANCE","Y"
"Bethlehem","SAM S WENG MD",17,0,5,0,2,NA,NA,46494.3983,"940 North New Street","TRUE PERFORMANCE IND","Y"
"Bethlehem","JONATHAN MUNVES MD",17,0,5,0,2,NA,NA,64939.0495,"2597 Schoenersville Road","TRUE PERFORMANCE IND","Y"
"Bethlehem","ST LUKES SENIOR CARE ASSOCIATES",14,0.53,4,1,10,0,1,44996.7101,"153 Brodhead Road","","Y"
"Bethlehem","W TIMOTHY SCHARLE MD INTERNAL MEDICINE",17,0,5,0,5,NA,NA,46494.3983,"800 Eaton Ave","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","ST LUKES BETHLEHEM INTERNAL MEDICINE",11,0.94,2,1,7,NA,NA,46494.3983,"800 Eaton Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","ERIKA LAHAV MD",4,1.39,1,1,6,NA,NA,64939.0495,"2045 Westgate Drive","TRUE PERFORMANCE IND","Y"
"Bethlehem","LVPG INTERNAL MEDICINE WEST BROAD",1,4.89,1,1,2,NA,NA,46494.3983,"325 West Broad Street","TRUE PERFORMANCE IND","Y"
"Bethlehem","LVPG INTERNAL MEDICINE MUHLENBERG",8,1.08,1,11,59,5,7,64939.0495,"2649 Schoenersville Road","TRUE PERFORMANCE IND","Y"
"Bethlehem","ST LUKES SOUTHSIDE MEDICAL CENTER",17,0,5,0,2,NA,NA,44996.7101,"511 East 3rd Street","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","ST LUKES FAMILY PRACTICE",16,0.45,4,1,16,0,1,64939.0495,"2830 Easton Avenue","TRUE PERFORMANCE PLUS COMM","Y"
"Bethlehem","LEHIGH VALLEY FAMILY PRACTICE ASSOCIATES",17,0,5,0,6,NA,NA,64939.0495,"190 Brodhead Road","TRUE PERFORMANCE IND","Y"
"Bethlehem","EASTON MEDICAL GROUP",9,1.04,2,2,13,1,2,74018.1998,"3101 Emrick Boulevard","TRUE PERFORMANCE","Y"
"Bethlehem","MILLER HEIGHTS MEDICAL ASSOCIATES",7,1.14,1,4,16,2,3,74018.1998,"3833 Linden Street","TRUE PERFORMANCE IND","Y"
"Blairsville","LAH BLAIRSVILLE FAMILY MEDICINE",1,0.87,2,5,40,2,3,41477.3677,"56 Club Lane","TRUE PERFORMANCE PLUS COMM","Y"
"Blairsville","KLAIN, MATTHEW N MD PC",2,0.64,4,13,134,0,5,41477.3677,"25 Colony Boulevard","TRUE PERFORMANCE AHN","Y"
"Blandon","BERKS FAMILY PHYSICIANS PC",3,0.78,3,1,8,NA,NA,63599,"11 Ingot Drive","TRUE PERFORMANCE","Y"
"Blandon","JAMESON, TIMOTHY L DO",2,3.08,1,1,3,NA,NA,63599,"8500 Allentown Pike","","Y"
"Blandon","LVPG FAMILY MEDICINE BLANDON",1,4.1,1,2,4,NA,NA,63599,"850 Golden Drive","TRUE PERFORMANCE IND","Y"
"Blawnox","CONSTANTINO, ANGELO MD",2,0.7,3,2,19,1,1,101351.9137,"121 Freeport Road","TRUE PERFORMANCE AHN","Y"
"Blawnox","RFP MORNINGSIDE UPMC",1,0.75,3,1,8,NA,NA,101351.9137,"121 Freeport Road","","Y"
"Blawnox","RFP RIDC UPMC",3,0,5,0,18,0,0,101351.9137,"121 Freeport Road","","Y"
"Bloomsburg","SUSQUEHANNA VALLEY MEDICAL SPECIALTIES PC",1,0,5,0,2,NA,NA,43837.0557,"6850 Lows Road","TRUE PERFORMANCE","Y"
"Bluefield","EAST RIVER MEDICAL PLLC",1,0,5,0,3,NA,NA,30733.4733,"512 Cherry Street","","Y"
"Boiling Springs","BOILING SPRINGS FAMILY MEDICINE",1,0,5,0,9,NA,NA,75509.786,"210 Forge Road","TRUE PERFORMANCE","Y"
"Boyertown","BOYERTOWN MEDICAL ASSOCIATES",1,1.07,1,2,6,NA,NA,59680.0149,"23 North Walnut Street","TRUE PERFORMANCE","Y"
"Bradford","ROUMANI, FAYEZ A MD",1,1.74,1,1,3,NA,NA,39327.9581,"195 Pleasant Street","","Y"
"Bradford","BRADFORD FAMILY MEDICINE INC",3,1.29,1,3,14,2,3,39327.9581,"14 North Third Street","TRUE PERFORMANCE IND","Y"
"Bradford","FOOTHILLS MEDICAL GROUP",4,1.16,1,2,12,1,2,39327.9581,"116 Interstate Parkway","TRUE PERFORMANCE","Y"
"Bradford","BRADFORD MEDICAL GROUP OF UPMC HAMOT",2,1.31,1,3,16,2,3,39327.9581,"24 West Washington Street","","Y"
"Bradford","BRADFORD REGIONAL MEDICAL SERVICES",5,0.97,2,5,33,2,3,39327.9581,"6 North Center Street","TRUE PERFORMANCE","Y"
"Brentwood","LINDENBAUM PERRYMAN AND ASSOCS UPMC",1,0.74,3,7,66,1,4,48093.906,"3000 Brownsville Road","","Y"
"Bridgeport","MOUNTAIN STATE MEDICAL SPECIALTIES INC",1,0,5,0,3,NA,NA,60095.4136,"120 Medical Park Drive","TRUE PERFORMANCE","Y"
"Bridgeport","DANA E BRAGG MD",1,0,5,0,2,NA,NA,60095.4136,"527 Medical Park Drive","","Y"
"Bridgeport","UHC WOUND CARE",1,0,5,0,4,NA,NA,60095.4136,"527 Medical Park Drive","","Y"
"Bridgeville","BEEREL MEDICAL LLC",1,0.61,4,1,14,0,1,55631.7796,"1370 Washington Pike","","Y"
"Bridgeville","PPCP CHARTIERS VALLEY",2,0.11,5,1,61,0,0,55631.7796,"1168 Washington Pike","TRUE PERFORMANCE PLUS COMM","Y"
"Bristol","BMC PRIMARY CARE PHYSICIANS LLC",1,2.19,1,1,2,NA,NA,47517.369,"205 Radcliffe Street","","Y"
"Broad Top","BROAD TOP AREA MEDICAL CENTER",1,0.47,4,1,11,0,1,39310.2014,"4133 Medical Center Drive","TRUE PERFORMANCE IND","Y"
"Brockway","DEVLIN, JAMES E., MD",2,0.96,2,1,9,NA,NA,40887.3847,"1100 Main Street","TRUE PERFORMANCE IND","Y"
"Brockway","PENN HIGHLANDS FAMILY MEDICINE SCOTT",1,1.32,1,3,9,NA,NA,40887.3847,"1200 Wood Street","TRUE PERFORMANCE","Y"
"Brodheadsville","ST LUKES BRODHEADSVILLE FAMILY PRACTICE",1,0,5,0,5,NA,NA,51964,"111 Route 715","TRUE PERFORMANCE PLUS COMM","Y"
"Brodheadsville","LVPG FAMILY MEDICINE WEST END",1,0,5,0,4,NA,NA,51964,"12 Kevin Lane","TRUE PERFORMANCE IND","Y"
"Brogue","WELLSPAN FAMILY MEDICINE CHANCEFORD",1,0,5,0,3,NA,NA,64692.9154,"10 Muddy Creek Forks Road","TRUE PERFORMANCE","Y"
"Brogue","MEMORIAL FAMILY MEDICINE AT BROGUE",1,0,5,0,2,NA,NA,64692.9154,"2500 Delta Road","TRUE PERFORMANCE","Y"
"Brookfield","SRMG INTERNAL MEDICINE",1,1.46,1,1,6,NA,NA,39770.5191,"7264 Warren Sharon Road","TRUE PERFORMANCE PLUS COMM","Y"
"Brookville","PCA OF W PA PC",2,1.15,1,4,27,2,3,39899.2667,"477 Route 28","TRUE PERFORMANCE IND","Y"
"Brookville","SEMEYN FAMILY PRACTICE BK",3,0,5,0,5,NA,NA,39899.2667,"367 Route 28 North","TRUE PERFORMANCE","Y"
